temperature,humidity,pressure,wind_speed,rainfall,weather
32.5,49.3,1009.4,3.7,0.0,Sunny
32.0,35.3,997.2,19.6,0.0,Sunny
25.2,56.6,1004.0,22.6,0.0,Sunny
15.4,96.0,1005.3,15.3,15.1,Rainy
29.6,78.8,1015.9,28.3,2.1,Cloudy
21.3,60.3,1007.8,24.7,0.0,Sunny
26.3,47.1,1013.3,34.5,0.0,Sunny
38.9,57.4,995.5,6.6,0.0,Sunny
25.0,45.7,1006.6,3.9,0.0,Sunny
36.0,41.7,1017.5,11.1,0.0,Sunny
19.7,92.1,1000.6,2.6,21.4,Rainy
31.8,97.9,995.8,32.8,21.6,Rainy
39.4,45.3,1005.8,12.0,0.0,Sunny
17.5,38.4,1012.6,20.2,0.0,Sunny
15.2,55.8,1006.4,12.5,5.3,Cloudy
25.8,64.1,1006.5,10.1,2.5,Cloudy
17.3,47.9,1011.7,7.0,0.0,Sunny
33.7,54.0,1001.4,12.6,9.0,Rainy
37.9,47.7,1013.8,22.3,0.0,Sunny
25.9,83.8,998.8,34.1,12.8,Rainy
21.5,79.9,1004.9,20.4,15.6,Rainy
25.9,75.0,1011.4,19.6,0.0,Cloudy
33.1,59.4,1015.7,3.2,0.0,Sunny
15.2,92.3,1014.8,29.7,10.8,Rainy
29.7,96.1,1013.0,3.5,6.9,Cloudy
30.3,45.9,1004.0,31.9,0.0,Sunny
30.9,49.0,998.1,19.8,0.0,Sunny
21.1,68.1,1000.4,7.6,8.3,Rainy
32.9,40.7,1016.6,16.9,0.0,Sunny
17.3,62.5,1016.4,34.8,0.0,Sunny
20.0,71.7,1018.8,12.1,0.0,Cloudy
36.9,67.9,996.9,10.9,3.7,Cloudy
33.5,55.8,1008.4,5.9,0.0,Sunny
15.3,69.2,1011.2,21.7,0.0,Sunny
21.2,95.4,1012.8,4.9,3.8,Cloudy
20.4,48.0,1011.1,27.3,0.0,Sunny
21.8,76.3,1014.3,32.3,4.8,Cloudy
21.2,37.7,1004.0,32.8,0.0,Sunny
16.6,39.2,999.5,5.6,0.0,Sunny
26.5,69.8,1000.1,20.4,10.0,Rainy
33.3,41.6,995.3,5.2,0.3,Sunny
30.2,36.4,1003.8,20.9,0.0,Sunny
31.8,45.8,997.3,28.9,0.0,Sunny
17.0,70.6,1003.0,19.7,1.5,Cloudy
38.8,79.3,1010.7,30.8,11.7,Rainy
36.0,47.8,1017.4,28.5,0.0,Sunny
35.1,77.1,1016.0,11.1,0.0,Cloudy
35.6,46.5,1001.3,22.8,0.0,Sunny
38.3,73.6,998.4,2.2,5.7,Cloudy
28.6,61.0,999.8,15.1,4.5,Cloudy
20.0,76.2,1019.3,9.9,0.0,Cloudy
30.4,97.7,1008.7,32.9,17.2,Rainy
33.6,94.1,999.6,15.4,12.3,Rainy
33.4,35.3,1016.0,23.6,0.0,Sunny
28.0,90.8,1004.9,26.2,15.6,Rainy
16.7,39.2,1017.5,27.5,0.0,Sunny
24.3,95.0,1001.5,26.3,18.8,Rainy
38.0,52.8,1004.8,11.5,0.0,Sunny
29.6,59.1,1007.6,24.6,0.0,Sunny
28.5,40.8,1017.3,20.1,0.0,Sunny
21.7,42.1,1016.7,21.7,0.0,Sunny
24.2,80.8,1009.4,2.0,7.5,Cloudy
37.4,94.5,1000.5,10.5,18.6,Rainy
31.7,73.5,1005.1,32.7,6.1,Cloudy
34.7,80.1,1019.4,11.6,0.6,Cloudy
26.4,83.0,1010.2,16.5,6.7,Cloudy
30.8,51.6,1014.5,8.2,0.0,Sunny
21.2,37.8,1006.2,6.6,0.0,Sunny
32.6,35.1,1008.3,8.9,0.0,Sunny
25.7,57.1,1005.7,20.3,0.1,Sunny
26.1,50.2,1012.6,32.3,0.0,Sunny
31.2,38.9,1016.3,12.8,0.0,Sunny
38.4,46.3,1007.7,12.7,0.0,Sunny
16.6,42.8,1007.0,20.6,0.0,Sunny
35.6,92.6,1003.5,13.8,10.8,Rainy
22.3,43.8,999.4,32.0,0.0,Sunny
26.1,68.9,1018.5,14.5,0.0,Sunny
15.5,72.4,1002.9,18.2,10.9,Rainy
22.5,69.2,1015.0,19.6,0.0,Sunny
27.6,41.2,1012.9,27.8,0.0,Sunny
16.4,55.1,1014.8,20.6,0.0,Sunny
27.3,38.2,1018.4,9.9,0.0,Sunny
38.2,59.9,1010.6,6.1,0.0,Sunny
17.6,46.9,1017.4,32.9,0.0,Sunny
34.1,70.4,999.2,28.5,7.6,Cloudy
25.2,78.6,1010.7,2.8,0.0,Cloudy
31.4,68.5,1014.3,29.1,0.0,Sunny
21.5,62.4,1001.8,21.5,2.9,Cloudy
19.0,59.4,1013.5,19.1,0.0,Sunny
19.0,88.0,1014.5,2.4,9.8,Rainy
16.8,48.8,1015.8,27.8,0.0,Sunny
19.6,81.3,1002.8,8.5,4.0,Cloudy
31.6,82.7,1012.0,26.0,8.3,Rainy
37.0,61.4,1002.6,2.5,2.2,Cloudy
35.4,53.7,1013.5,28.3,0.0,Sunny
32.1,64.6,1006.6,2.8,0.0,Sunny
17.8,40.9,1009.9,9.8,0.0,Sunny
22.2,37.9,1005.4,10.9,0.0,Sunny
22.7,42.0,999.0,7.2,0.0,Sunny
21.2,46.8,999.5,17.9,0.0,Sunny
27.9,66.8,996.9,11.4,6.5,Cloudy
28.4,88.5,1010.5,34.8,9.1,Rainy
23.9,49.8,1016.2,21.1,0.0,Sunny
23.8,93.9,995.5,20.7,16.7,Rainy
35.7,95.2,996.7,9.3,16.4,Rainy
34.7,95.4,1006.4,15.5,10.2,Rainy
22.7,87.8,1013.4,6.1,4.6,Cloudy
37.8,57.9,998.9,27.2,3.4,Cloudy
38.8,39.6,1001.8,12.9,0.0,Sunny
23.2,70.8,1000.8,26.8,4.1,Cloudy
23.9,70.2,1005.0,14.3,8.5,Rainy
27.6,88.5,1000.6,34.6,15.1,Rainy
38.5,97.7,1003.8,7.6,19.5,Rainy
36.9,67.0,1013.2,2.1,6.1,Cloudy
17.6,56.7,1010.3,21.6,0.0,Sunny
24.8,46.7,997.0,33.4,1.8,Sunny
28.8,35.3,1010.9,23.4,0.0,Sunny
27.6,67.1,1006.9,4.8,6.5,Cloudy
19.8,70.0,1018.4,19.8,0.0,Cloudy
36.5,87.0,1002.2,32.0,15.7,Rainy
31.9,66.8,1013.2,2.2,0.0,Sunny
35.9,92.7,1013.3,7.5,5.4,Cloudy
36.5,74.6,1000.5,28.9,12.9,Rainy
33.7,87.9,1017.6,31.5,4.6,Cloudy
26.0,44.3,1007.3,25.3,0.0,Sunny
30.3,88.9,1012.0,34.7,10.0,Rainy
19.0,77.5,998.6,5.0,6.5,Cloudy
31.8,45.7,1001.4,20.0,0.0,Sunny
19.5,47.0,1009.7,24.6,0.0,Sunny
32.3,93.4,1003.0,25.2,18.2,Rainy
20.7,37.0,1007.5,28.2,0.0,Sunny
17.9,64.1,1004.4,32.3,10.3,Rainy
19.1,54.7,1011.0,13.9,0.0,Sunny
15.0,76.9,1007.2,3.4,2.9,Cloudy
33.0,87.9,995.1,14.0,16.6,Rainy
33.3,57.7,1011.2,24.2,0.0,Sunny
27.9,61.9,1005.6,9.0,0.0,Sunny
19.0,96.9,1003.5,28.7,20.9,Rainy
17.1,84.4,997.4,9.3,9.2,Rainy
15.5,91.5,1000.5,2.3,12.0,Rainy
19.1,62.6,1000.6,18.8,1.0,Sunny
37.3,49.7,1018.4,26.0,0.0,Sunny
21.0,60.9,1005.8,13.5,0.0,Sunny
23.9,80.1,996.1,26.7,10.5,Rainy
17.6,41.9,998.5,16.5,0.0,Sunny
20.6,52.0,997.0,7.7,0.0,Sunny
28.0,37.9,1009.7,5.0,0.0,Sunny
30.2,62.2,999.7,25.4,6.1,Cloudy
21.1,87.1,1007.5,14.7,14.6,Rainy
16.4,36.6,1004.3,32.1,0.0,Sunny
24.8,77.5,1015.1,19.8,0.0,Cloudy
20.9,93.7,1003.0,13.5,17.0,Rainy
20.5,49.9,1006.5,13.5,0.0,Sunny
39.0,78.7,1013.0,6.3,4.1,Cloudy
30.4,96.4,1005.8,21.6,17.1,Rainy
28.9,95.6,1014.8,21.2,15.8,Rainy
25.4,49.8,1011.5,28.4,0.0,Sunny
25.7,41.3,1005.3,8.6,0.0,Sunny
28.5,44.3,1007.6,11.6,0.0,Sunny
32.4,79.2,1019.2,5.2,0.0,Cloudy
32.6,80.7,1011.5,11.7,4.5,Cloudy
19.3,77.5,1017.6,16.1,0.0,Cloudy
27.5,56.2,999.5,33.8,0.9,Sunny
25.3,45.7,1007.1,23.6,0.0,Sunny
36.8,71.6,1017.7,27.8,0.0,Cloudy
30.8,65.5,1003.1,12.7,0.0,Sunny
28.3,80.9,1019.2,6.8,0.0,Cloudy
17.9,62.8,997.4,10.5,2.3,Cloudy
30.1,56.3,1017.6,10.5,0.0,Sunny
17.9,53.5,1006.1,21.2,0.0,Sunny
23.4,48.3,996.8,13.3,0.0,Sunny
18.6,51.7,1017.0,30.3,0.0,Sunny
32.3,41.0,1001.3,34.6,0.0,Sunny
20.2,56.9,995.6,13.3,6.9,Cloudy
24.8,37.3,998.4,25.3,0.0,Sunny
37.4,46.7,1011.5,23.7,0.0,Sunny
20.1,82.0,1019.4,8.4,0.0,Cloudy
27.7,55.5,997.8,32.3,5.3,Cloudy
25.5,77.1,1006.5,8.6,0.0,Cloudy
15.5,80.2,999.5,26.3,12.2,Rainy
34.8,71.6,1013.6,13.5,0.0,Cloudy
16.7,95.4,998.0,14.1,17.4,Rainy
26.9,36.4,1001.0,17.0,0.0,Sunny
29.0,81.5,999.9,30.5,19.2,Rainy
30.7,95.4,1008.8,6.6,7.6,Cloudy
32.2,89.3,1016.8,3.8,0.2,Cloudy
21.3,45.6,1007.8,15.3,0.0,Sunny
15.2,55.6,996.5,3.8,0.0,Sunny
33.1,45.9,1009.1,24.7,0.0,Sunny
28.4,72.9,1014.9,27.1,0.0,Cloudy
35.9,79.9,998.3,30.2,18.5,Rainy
35.5,55.0,996.8,26.5,3.2,Cloudy
36.1,69.0,999.7,32.2,13.6,Rainy
27.1,78.5,1013.7,26.7,0.0,Cloudy
23.3,61.5,1009.8,32.9,0.0,Sunny
34.8,88.8,1008.5,8.4,6.4,Cloudy
26.3,83.6,1001.2,18.5,13.9,Rainy
19.6,39.1,1003.3,34.8,0.0,Sunny
36.4,74.1,1019.1,24.5,0.0,Cloudy
37.1,49.8,1001.0,31.0,2.6,Cloudy
26.7,70.1,1017.5,3.0,0.0,Cloudy
16.9,95.3,1009.5,30.8,13.6,Rainy
24.7,90.4,998.1,25.0,18.4,Rainy
35.1,60.5,1006.7,7.6,0.0,Sunny
37.5,53.4,1018.7,2.8,0.0,Sunny
20.1,49.8,1005.5,10.6,0.0,Sunny
16.7,68.5,1016.6,32.2,0.0,Sunny
36.9,42.2,1001.4,24.0,0.0,Sunny
24.7,69.6,1009.3,32.3,0.1,Sunny
28.5,35.1,1016.1,16.7,0.0,Sunny
39.2,55.4,1018.0,32.9,0.0,Sunny
16.7,48.9,1007.1,17.3,0.0,Sunny
31.2,96.2,1011.0,8.7,8.3,Rainy
16.9,80.8,995.1,7.0,12.5,Rainy
24.4,57.0,1001.3,34.8,3.9,Cloudy
35.1,40.8,1002.0,13.0,0.0,Sunny
25.8,67.6,997.3,7.3,6.5,Cloudy
39.9,48.4,1002.0,2.3,0.0,Sunny
29.0,68.8,1003.0,11.4,2.0,Cloudy
23.0,87.6,1019.2,31.3,1.3,Cloudy
20.5,73.8,1011.7,19.6,0.0,Cloudy
23.8,74.9,1005.7,22.9,7.4,Cloudy
24.3,69.1,1019.7,32.4,0.0,Sunny
16.7,93.4,998.8,18.9,20.9,Rainy
24.2,93.7,1006.9,29.7,10.1,Rainy
26.6,67.3,1011.2,12.7,0.0,Sunny
33.1,54.3,996.4,34.2,4.4,Cloudy
31.4,64.0,1012.9,4.6,0.0,Sunny
32.7,46.8,997.5,25.9,0.0,Sunny
15.2,75.1,998.5,23.8,10.7,Rainy
20.4,66.5,999.0,8.3,3.6,Cloudy
31.5,41.5,1018.2,14.8,0.0,Sunny
27.1,47.5,1012.1,12.3,0.0,Sunny
15.1,65.2,1011.4,5.1,0.0,Sunny
35.1,90.9,1008.9,21.3,14.5,Rainy
34.3,70.7,1002.3,34.8,4.5,Cloudy
28.7,77.9,1010.5,20.5,0.0,Cloudy
16.7,56.4,1005.3,20.0,0.0,Sunny
34.2,71.0,998.6,3.3,0.0,Cloudy
29.6,63.2,1012.2,6.6,0.0,Sunny
34.5,76.5,998.2,18.9,8.9,Rainy
33.8,38.2,999.8,34.5,0.0,Sunny
35.1,66.1,1015.4,30.9,0.0,Sunny
28.0,53.6,1011.5,13.2,0.0,Sunny
18.5,55.5,1010.8,19.9,0.0,Sunny
31.8,95.5,1005.5,20.2,17.4,Rainy
30.5,46.5,1004.9,24.6,0.0,Sunny
33.6,54.6,1012.3,24.7,0.0,Sunny
19.2,67.1,1013.5,28.1,0.0,Sunny
19.9,89.4,1007.8,2.8,15.3,Rainy
37.3,61.3,1019.2,33.1,0.0,Sunny
33.7,81.9,1018.9,4.3,0.0,Cloudy
37.7,89.0,1005.3,17.7,16.1,Rainy
34.0,54.5,1015.5,32.3,0.0,Sunny
29.9,59.7,1008.6,18.1,0.0,Sunny
31.4,57.5,1007.8,4.1,0.0,Sunny
37.2,87.5,996.4,9.6,11.6,Rainy
29.5,37.8,1009.3,21.1,0.0,Sunny
30.8,54.4,1017.5,4.9,0.0,Sunny
18.9,77.8,1014.5,16.0,0.0,Cloudy
26.8,70.6,1014.7,12.9,0.0,Cloudy
32.9,62.5,999.0,28.9,0.4,Sunny
21.8,69.0,1004.0,5.6,4.5,Cloudy
20.1,47.4,1000.8,24.5,0.0,Sunny
22.8,62.1,1002.9,15.4,0.0,Sunny
21.0,66.6,1009.5,21.4,0.0,Sunny
20.4,91.8,1004.1,8.8,13.4,Rainy
25.6,51.4,1009.0,22.1,0.0,Sunny
37.7,89.7,1006.0,24.2,16.9,Rainy
27.7,75.6,1002.2,4.3,10.4,Rainy
19.7,36.3,997.4,29.2,1.4,Sunny
16.9,80.7,1017.3,30.4,2.2,Cloudy
32.4,37.2,995.3,4.1,0.0,Sunny
24.6,97.8,995.0,21.9,21.9,Rainy
35.5,90.0,1015.7,21.6,3.6,Cloudy
31.5,53.7,1019.9,2.4,0.0,Sunny
34.9,51.2,1013.2,13.3,0.0,Sunny
21.8,59.0,995.4,34.0,12.1,Rainy
32.3,57.4,1000.7,20.3,0.8,Sunny
21.6,58.5,1019.3,32.8,0.0,Sunny
38.5,55.1,1015.2,24.3,0.0,Sunny
30.9,74.1,1009.2,2.9,5.9,Cloudy
23.1,45.3,1000.9,4.6,0.0,Sunny
21.7,88.3,995.4,25.8,22.1,Rainy
19.8,86.2,995.5,20.3,15.7,Rainy
32.4,65.0,1010.3,6.2,0.0,Sunny
20.5,88.7,995.5,22.3,20.3,Rainy
29.9,50.6,1019.8,28.7,0.0,Sunny
21.6,36.1,999.6,26.8,0.0,Sunny
31.5,74.0,1012.8,10.1,0.0,Cloudy
35.4,63.8,998.9,10.5,0.0,Sunny
34.5,70.7,1008.5,33.9,2.9,Cloudy
34.0,91.7,997.0,31.3,15.0,Rainy
19.7,96.1,1014.2,12.5,6.2,Cloudy
17.2,75.0,1009.6,29.2,3.5,Cloudy
32.5,83.1,997.2,7.3,3.3,Cloudy
24.2,40.3,1016.2,8.5,0.0,Sunny
25.8,45.1,1008.7,8.0,0.0,Sunny
15.8,81.2,1018.0,4.9,0.0,Cloudy
21.5,62.2,1017.9,30.2,0.0,Sunny
15.8,63.1,1018.0,21.1,0.0,Sunny
37.0,54.4,996.9,10.5,0.0,Sunny
21.1,73.3,998.0,30.0,1.1,Cloudy
28.9,46.7,1019.7,28.5,0.0,Sunny
16.0,74.5,1007.2,5.3,0.0,Cloudy
31.7,45.9,1001.0,23.3,0.0,Sunny
23.1,39.0,1014.2,25.8,0.0,Sunny
37.4,55.8,1001.6,25.6,0.0,Sunny
37.2,49.6,1013.2,25.9,0.0,Sunny
23.1,91.0,1015.9,7.6,1.4,Cloudy
37.5,38.5,1014.6,12.4,0.0,Sunny
39.9,46.1,1001.9,29.9,0.0,Sunny
35.6,69.6,1005.0,31.6,5.4,Cloudy
36.1,65.3,1005.3,11.2,0.0,Sunny
21.2,37.9,1007.3,2.8,0.0,Sunny
29.4,35.5,999.2,30.4,0.0,Sunny
16.7,97.2,1006.3,14.4,7.1,Cloudy
17.4,76.5,1007.8,12.9,0.0,Cloudy
40.0,58.0,1008.3,13.5,0.0,Sunny
23.2,64.6,1015.5,15.7,0.0,Sunny
33.7,51.8,1007.9,14.5,0.0,Sunny
35.2,56.7,1000.8,20.7,1.4,Sunny
36.5,75.9,1011.6,4.6,2.3,Cloudy
39.9,90.6,1014.9,34.1,8.7,Rainy
21.0,46.6,1003.0,32.9,0.0,Sunny
16.0,87.9,1011.1,32.8,6.4,Cloudy
25.3,42.7,998.7,31.0,5.0,Cloudy
18.3,48.5,1003.5,23.8,0.0,Sunny
15.6,37.3,1017.7,9.3,0.0,Sunny
24.0,43.9,1017.8,3.6,0.0,Sunny
34.6,92.8,1009.4,5.3,5.0,Cloudy
29.2,63.9,1012.6,12.7,0.0,Sunny
22.8,39.9,1016.4,18.6,0.0,Sunny
31.4,95.5,1019.0,34.8,5.8,Cloudy
20.8,90.4,1007.2,16.4,11.7,Rainy
15.4,82.5,1009.0,19.3,2.4,Cloudy
34.1,93.8,1005.4,24.9,9.6,Rainy
30.6,48.9,996.8,8.0,0.0,Sunny
34.1,87.7,1005.6,32.8,10.6,Rainy
16.0,78.5,1014.8,19.5,0.0,Cloudy
35.9,89.8,1015.1,11.1,0.0,Cloudy
30.5,85.2,1017.3,32.9,7.3,Cloudy
29.1,56.8,996.3,22.6,5.9,Cloudy
30.6,83.8,1008.2,18.0,9.8,Rainy
36.6,51.5,997.7,21.1,1.8,Sunny
29.7,55.7,1000.0,26.7,0.0,Sunny
29.5,41.8,1017.5,7.1,0.0,Sunny
39.8,93.9,1007.4,30.5,11.5,Rainy
33.9,53.3,1014.0,33.7,0.0,Sunny
26.1,67.8,996.6,20.7,10.3,Rainy
32.7,59.7,1005.4,24.5,5.7,Cloudy
24.7,95.5,1011.9,30.4,17.5,Rainy
20.7,56.1,998.3,14.4,3.4,Cloudy
29.9,84.0,1003.1,34.8,13.0,Rainy
38.2,88.9,996.6,24.5,17.5,Rainy
38.2,62.4,1011.3,16.0,0.0,Sunny
23.5,58.8,1019.3,24.4,0.0,Sunny
28.2,82.1,1015.7,19.2,4.8,Cloudy
20.3,92.5,1019.4,5.7,8.5,Rainy
39.9,82.6,1016.1,28.3,0.0,Cloudy
39.5,49.3,1016.4,20.6,0.0,Sunny
31.2,91.0,1009.4,28.3,8.8,Rainy
35.1,59.4,1008.0,7.1,0.0,Sunny
32.9,71.3,1005.2,19.8,12.0,Rainy
29.8,87.4,1015.5,27.3,10.1,Rainy
16.3,46.9,999.6,34.6,4.0,Cloudy
26.4,84.4,996.4,31.2,14.1,Rainy
31.9,72.6,1018.7,30.5,0.0,Cloudy
31.9,91.3,995.1,10.2,13.0,Rainy
24.3,45.8,1019.4,29.7,0.0,Sunny
38.5,61.5,1013.2,7.6,0.0,Sunny
19.2,87.5,1003.2,8.5,17.2,Rainy
27.5,36.2,1012.4,5.6,0.0,Sunny
32.3,42.1,1015.4,30.3,0.0,Sunny
32.4,97.4,1001.1,5.6,11.9,Rainy
31.2,52.7,1014.3,6.6,0.0,Sunny
21.9,96.5,1015.1,10.1,7.5,Cloudy
18.9,46.5,1001.2,20.9,0.0,Sunny
30.9,57.7,996.0,31.0,9.4,Rainy
30.0,82.4,1000.1,15.8,10.0,Rainy
19.5,76.4,1000.0,20.0,13.1,Rainy
32.6,71.6,996.6,7.5,8.0,Rainy
26.4,68.4,1013.2,10.8,0.0,Sunny
31.7,88.1,1004.5,6.4,6.9,Cloudy
35.9,49.8,1017.1,15.5,0.0,Sunny
19.2,62.9,1001.3,21.5,5.5,Cloudy
15.5,44.8,1006.3,11.4,0.0,Sunny
34.5,72.5,1011.0,29.9,0.0,Cloudy
30.2,50.8,1016.9,34.4,0.0,Sunny
32.5,56.0,1008.1,6.0,0.0,Sunny
36.0,64.7,1004.3,2.6,4.3,Cloudy
35.1,36.7,1016.7,28.1,0.0,Sunny
39.0,40.8,1002.8,8.3,0.0,Sunny
28.4,78.2,997.0,13.7,9.5,Rainy
27.2,62.0,1006.1,15.0,0.0,Sunny
25.0,89.5,1014.6,32.2,5.1,Cloudy
18.8,78.8,995.8,23.7,16.3,Rainy
29.3,35.5,1009.6,3.3,0.0,Sunny
21.9,73.9,1009.9,2.5,4.0,Cloudy
38.0,40.9,1018.2,8.6,0.0,Sunny
29.6,84.2,1002.2,12.5,8.5,Rainy
29.8,97.5,1002.0,18.0,15.8,Rainy
23.9,68.5,1006.0,29.6,0.0,Sunny
16.3,78.0,1003.9,12.4,1.7,Cloudy
15.8,50.0,1013.4,14.4,0.0,Sunny
25.6,62.6,1011.0,12.9,0.0,Sunny
17.1,88.9,1014.0,2.3,4.8,Cloudy
30.2,45.5,1015.5,33.5,0.0,Sunny
37.0,51.7,1018.1,6.6,0.0,Sunny
37.1,63.1,1005.8,11.5,0.0,Sunny
31.5,79.9,1019.6,6.3,0.0,Cloudy
20.3,58.7,1000.4,18.2,3.9,Cloudy
36.6,93.4,1012.9,32.8,5.0,Cloudy
37.2,41.0,1008.4,5.3,0.0,Sunny
19.9,58.4,1015.4,16.5,0.0,Sunny
33.4,79.7,1006.9,2.7,0.0,Cloudy
22.2,49.2,1014.6,27.4,0.0,Sunny
35.1,76.4,1018.3,23.2,0.0,Cloudy
39.9,45.3,1013.3,25.1,0.0,Sunny
15.8,38.5,1014.4,17.6,0.0,Sunny
37.4,42.6,996.7,32.0,1.2,Sunny
30.6,93.6,1000.1,15.5,23.0,Rainy
39.3,69.8,1019.4,19.0,0.0,Sunny
26.6,85.2,1012.3,24.9,6.7,Cloudy
36.2,56.0,1009.0,19.2,0.0,Sunny
16.6,72.3,1004.2,8.2,2.3,Cloudy
23.4,66.2,996.1,12.5,15.0,Rainy
16.7,94.6,1004.2,5.0,13.7,Rainy
39.4,82.1,1007.5,16.3,7.8,Cloudy
35.4,81.0,1000.3,22.1,7.3,Cloudy
36.3,37.9,999.3,5.9,0.0,Sunny
38.4,69.6,1007.7,22.8,4.3,Cloudy
17.1,64.4,1009.6,31.5,3.7,Cloudy
24.6,93.5,1001.0,13.1,18.2,Rainy
16.8,51.2,1009.7,9.3,0.0,Sunny
20.3,52.0,1017.5,31.5,0.0,Sunny
20.7,60.9,1006.8,24.8,0.0,Sunny
26.7,50.3,1016.4,5.5,0.0,Sunny
21.7,43.1,1018.2,15.5,0.0,Sunny
17.5,89.0,997.3,24.2,22.2,Rainy
19.2,70.2,997.4,21.0,11.9,Rainy
18.7,89.3,1006.9,22.4,19.1,Rainy
39.3,87.4,1009.7,20.7,0.0,Cloudy
34.0,52.8,1005.6,28.3,0.0,Sunny
39.2,69.5,1003.2,12.6,3.2,Cloudy
26.0,40.2,1011.0,25.4,0.0,Sunny
22.0,92.7,995.1,34.7,18.9,Rainy
35.0,60.5,1019.2,14.9,0.0,Sunny
23.2,59.8,1000.8,28.1,1.6,Sunny
22.5,54.1,1017.9,10.1,0.0,Sunny
20.8,64.0,997.7,11.3,7.5,Cloudy
18.2,50.9,1001.0,32.9,0.0,Sunny
21.4,58.6,1000.9,2.9,0.0,Sunny
23.9,85.4,1019.9,9.2,3.6,Cloudy
31.8,87.6,995.1,17.9,11.8,Rainy
16.6,54.2,1011.0,15.3,0.0,Sunny
20.3,64.5,1016.7,22.8,0.0,Sunny
35.2,90.1,1011.8,8.4,5.9,Cloudy
18.7,38.3,1004.1,4.3,0.0,Sunny
23.6,91.0,1019.0,14.2,0.0,Cloudy
36.6,48.8,1017.3,19.3,0.0,Sunny
18.9,77.7,1005.8,20.5,9.0,Rainy
17.1,71.7,1009.3,21.8,0.0,Cloudy
27.1,69.8,1019.2,20.1,0.0,Sunny
22.6,89.1,1019.6,10.1,2.0,Cloudy
29.1,41.4,1006.2,27.2,0.0,Sunny
35.1,56.9,1016.2,4.9,0.0,Sunny
18.4,68.9,1002.5,8.5,4.9,Cloudy
29.5,86.1,1004.3,26.4,7.3,Cloudy
27.6,48.6,999.1,11.2,0.0,Sunny
18.6,85.6,1000.2,18.3,13.6,Rainy
30.6,60.2,1011.4,12.8,0.0,Sunny
21.8,46.9,1007.8,18.7,0.0,Sunny
27.2,82.8,1000.8,13.4,6.4,Cloudy
17.1,40.7,1005.1,34.8,0.0,Sunny
26.5,67.4,1004.3,13.8,8.7,Rainy
22.7,39.0,1019.7,22.7,0.0,Sunny
35.6,57.5,1016.3,31.3,0.0,Sunny
16.4,72.9,1004.7,23.1,0.0,Cloudy
25.5,70.0,1017.8,20.7,0.0,Cloudy
26.5,60.5,1003.6,20.8,2.9,Cloudy
33.1,62.0,1011.7,18.4,0.0,Sunny
29.4,49.3,1019.2,28.7,0.0,Sunny
31.7,63.7,1004.8,3.7,0.0,Sunny
34.4,95.1,1012.0,31.2,11.1,Rainy
36.6,88.6,1002.4,21.3,9.6,Rainy
22.8,44.1,1001.7,30.0,0.0,Sunny
28.5,36.9,1009.4,2.3,0.0,Sunny
36.0,93.8,1019.5,30.7,0.0,Cloudy
39.7,68.2,1006.3,6.0,0.0,Sunny
37.2,68.9,1018.4,25.8,0.0,Sunny
24.3,84.2,1017.9,15.7,0.0,Cloudy
19.9,54.8,1001.3,24.5,0.0,Sunny
27.2,65.4,1005.0,22.7,0.0,Sunny
33.5,96.0,1011.1,7.4,5.5,Cloudy
27.3,77.3,1008.0,19.0,9.9,Rainy
27.1,44.7,997.4,11.1,0.0,Sunny
36.0,43.4,1019.8,20.5,0.0,Sunny
24.0,47.9,1013.8,26.4,0.0,Sunny
36.5,83.3,1005.9,4.7,11.2,Rainy
25.2,53.6,1010.5,19.0,0.0,Sunny
23.2,36.3,997.2,22.4,0.0,Sunny
26.3,94.5,1007.4,11.7,15.8,Rainy
34.1,45.7,1018.3,33.4,0.0,Sunny
18.2,35.6,1017.4,19.2,0.0,Sunny
19.9,49.9,1003.4,8.0,0.0,Sunny
38.8,49.8,1008.3,5.6,0.0,Sunny
19.4,61.6,1012.4,19.9,0.0,Sunny
29.2,93.0,1003.5,14.4,11.5,Rainy
29.5,90.4,996.6,8.4,13.6,Rainy
27.2,63.8,1007.6,3.0,0.2,Sunny
31.1,60.9,1010.0,20.7,0.0,Sunny
20.7,70.0,995.1,21.8,18.9,Rainy
28.8,50.3,997.4,6.7,0.0,Sunny
24.3,38.3,1000.2,21.9,0.0,Sunny
31.5,94.2,1003.7,33.4,21.6,Rainy
18.5,46.8,1008.5,34.3,0.0,Sunny
29.3,47.5,1002.3,31.3,2.0,Cloudy
19.6,64.8,1001.9,28.6,0.0,Sunny
22.0,66.0,1016.7,8.9,0.0,Sunny
20.5,36.2,998.6,7.2,0.0,Sunny
19.6,44.3,1007.4,16.7,0.0,Sunny
35.6,58.8,1018.8,22.4,0.0,Sunny
22.1,78.1,1010.6,30.1,12.2,Rainy
38.2,49.4,1012.9,9.7,0.0,Sunny
39.2,61.6,1005.8,17.8,0.0,Sunny
29.3,70.1,995.5,23.4,12.6,Rainy
18.6,91.0,1011.2,16.7,5.5,Cloudy
24.4,55.5,1010.8,17.0,0.0,Sunny
34.9,43.4,997.8,9.4,0.0,Sunny
24.2,65.8,1006.6,34.6,0.0,Sunny
17.2,82.0,1017.9,17.7,0.0,Cloudy
28.9,41.9,1000.1,19.6,0.0,Sunny
36.1,61.8,1006.5,9.2,0.0,Sunny
34.9,36.1,1006.5,19.0,0.0,Sunny
